movieId_ref,tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,action,adult,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,romance,sci-fi,thriller,war,western,directors,writers,actors,averageRating,numVotes
6394,tt0046366,Indiscretion of an American Wife,Stazione Termini,0,1953,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0001120,"nm0953790,nm0157069,nm0698782,nm0001986,nm0372942","['nm0001050', 'nm0148974', 'nm0000937']",6.3,2140.0
6395,tt0042209,At War with the Army,At War with the Army,0,1950,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,nm0907779,"nm0020104,nm0277943","['nm0001509', 'nm0001471', 'nm0446037', 'nm0242190']",5.8,1912.0
6396,tt0101455,Bingo,Bingo,0,1991,89,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,nm0730422,nm0833164,"['nm0711058', 'nm0826198', 'nm0294064']",4.8,2496.0
6397,tt0075930,God Told Me To,God Told Me To,0,1976,91,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,nm0169540,nm0169540,['nm0516215'],6.3,3785.0
6398,tt0097557,"I, Madman","I, Madman",0,1989,89,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,nm0847749,nm0153883,"['nm0737553', 'nm0177241']",6.0,2392.0
6399,tt0034928,The Jungle Book,Jungle Book,0,1942,108,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nm0466113,"nm0821716,nm0456017","['nm0754942', 'nm0130407', 'nm0702798', 'nm0700084']",6.8,3392.0
6400,tt0089730,Once Bitten,Once Bitten,0,1985,94,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,nm0832573,"nm0898001,nm0385653,nm0369492,nm0731271","['nm0000120', 'nm0001476']",5.5,11917.0
6401,tt0100608,The Shrimp on the Barbie,The Shrimp on the Barbie,0,1990,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nm0331998,nm0000647","nm0606568,nm0396697,nm0790474","['nm0001507', 'nm0920460', 'nm0817748']",5.7,1070.0
6402,tt0075261,Squirm,Squirm,0,1976,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nm0006639,nm0006639,"['nm0769135', 'nm0235629']",4.6,4745.0
6403,tt0053571,The Adventures of Huckleberry Finn,The Adventures of Huckleberry Finn,0,1960,107,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0002031,"nm0878494,nm0497458","['nm0709704', 'nm0388155', 'nm0600911']",6.3,1203.0
6404,tt0078908,The Brood,The Brood,0,1979,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,nm0000343,nm0000343,"['nm0001657', 'nm0385543', 'nm0065798']",6.9,22208.0
6405,tt0029440,The Prince and the Pauper,The Prince and the Pauper,0,1937,118,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"nm0445033,nm0226189","nm0878494,nm0236418,nm0193693","['nm0001224', 'nm0001647', 'nm0827261', 'nm0533692']",7.3,2152.0
6406,tt0313792,Anything Else,Anything Else,0,2003,108,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0000095,nm0000095,"['nm0000095', 'nm0004755', 'nm0000362']",6.4,28040.0
6407,tt0331468,Cold Creek Manor,Cold Creek Manor,0,2003,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0001214,nm0420135,"['nm0000598', 'nm0001151']",4.9,19941.0
6408,tt0191133,The Fighting Temptations,The Fighting Temptations,0,2003,123,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0528718,"nm0402804,nm0666392","['nm0000421', 'nm0258402', 'nm1328870']",5.5,6367.0
6409,tt0327137,Secondhand Lions,Secondhand Lions,0,2003,111,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,nm0564827,nm0564827,"['nm0005286', 'nm0000323', 'nm0000380']",7.6,48142.0
6410,tt0320691,Underworld,Underworld,0,2003,121,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,nm0936482,"nm0340485,nm0936482,nm0564286","['nm0005454', 'nm0111274', 'nm0790688']",7.0,237542.0
6411,tt0281686,Bubba Ho-Tep,Bubba Ho-Tep,0,2002,92,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,nm0181741,"nm0487067,nm0181741","['nm0132257', 'nm0001115', 'nm0412370']",7.1,42778.0
6412,tt0303830,Casa de los babys,Casa de los babys,0,2003,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0000626,nm0000626,,6.5,1974.0
6413,tt0284034,Demonlover,Demonlover,0,2002,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0000801,nm0000801,['nm0075650'],5.9,4236.0
6414,tt0289176,Emerald Cowboy,Esmeraldero,0,2003,90,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,nm0596636,nm1011271,"['nm2077469', 'nm0795637', 'nm0026955']",7.0,49.0
6415,tt0286594,Close Your Eyes,Doctor Sleep,0,2002,108,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,nm0932216,"nm1052142,nm0932216,nm0006493","['nm0899681', 'nm0175916']",6.2,2848.0
6416,tt0310154,In This World,In This World,0,2002,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0935863,nm0342617,"['nm1277721', 'nm1275494', 'nm1275952']",7.4,3925.0
6417,tt0373389,Tibet: Cry of the Snow Lion,Tibet: Cry of the Snow Lion,0,2002,104,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,nm0684850,"nm0283061,nm0610927,nm1442407","['nm0249962', 'nm0000438', 'nm0000209']",7.6,604.0
6418,tt0334754,Yossi & Jagger,Yossi & Jagger,0,2002,65,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,nm0297202,nm1250701,"['nm0461324', 'nm1106990', 'nm1093856']",7.2,6326.0
6419,tt0266489,Duplex,Duplex,0,2003,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0000362,nm0236421,"['nm0001774', 'nm0001213']",5.9,51693.0
6420,tt0327850,The Rundown,The Rundown,0,2003,104,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0000916,"nm0829739,nm0888743","['nm0425005', 'nm0005405', 'nm0000686']",6.7,94855.0
6421,tt0328589,Under the Tuscan Sun,Under the Tuscan Sun,0,2003,113,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0920108,"nm1217227,nm0920108",['nm0100556'],6.8,42771.0
6422,tt0204933,Camera Obscura,Camera Obscura,0,2000,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,nm0765307,nm0765307,['nm0288106'],4.7,138.0
6423,tt0300069,Kart Racer,Kart Racer,0,2003,94,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,nm0318795,nm0225109,"['nm0001642', 'nm0745194', 'nm0302356']",5.8,529.0
6424,tt0309820,Luther,Luther,0,2003,123,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,nm0863254,"nm0859742,nm1268543","['nm0001212', 'nm0004486', 'nm0001811', 'nm0000547']",6.6,14035.0
6425,tt0330602,Mambo Italiano,Mambo Italiano,0,2003,88,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0309996,"nm1241330,nm0309996","['nm0456186', 'nm1022527', 'nm0000649']",6.7,6043.0
6426,tt0314412,My Life Without Me,My Life Without Me,0,2003,106,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0170043,"nm0170043,nm1563090","['nm0005454', 'nm0749263']",7.6,23015.0
6427,tt0362511,Dorm Daze,Dorm Daze,0,2003,96,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"nm0384862,nm0384863","nm1352459,nm1351254",['nm0146941'],4.6,7344.0
6428,tt0318202,To Be and to Have,Être et avoir,0,2002,104,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,nm0679928,\N,"['nm1214542', 'nm1308860', 'nm1308889']",7.9,7190.0
6429,tt0286244,The Triplets of Belleville,Les triplettes de Belleville,0,2003,78,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0158984,nm0158984,"['nm0232357', 'nm0732220']",7.8,47424.0
6430,tt0086541,Videodrome,Videodrome,0,1983,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,nm0000343,nm0000343,"['nm0000249', 'nm0245356']",7.3,73627.0
6431,tt0284262,Life and Debt,Life and Debt,0,2001,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0085515,nm1126416,,7.6,928.0
6432,tt0055031,Judgment at Nuremberg,Judgment at Nuremberg,0,1961,186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,nm0006452,"nm0542631,nm0001050","['nm0000075', 'nm0000044', 'nm0001847']",8.2,60849.0
6433,tt0100470,Journey of Hope,Reise der Hoffnung,0,1990,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0002699,"nm0002699,nm0959890","['nm0959891', 'nm0803355', 'nm0015141']",7.6,1700.0
6434,tt0078199,"Same Time, Next Year","Same Time, Next Year",0,1978,119,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0612322,nm0805152,"['nm0000257', 'nm0093780', 'nm0473594']",7.2,5209.0
6435,tt0103882,A Brief History of Time,A Brief History of Time,0,1991,80,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0001554,nm0370071,,7.4,4737.0
6436,tt0071688,Jacob the Liar,"Jakob, der Lügner",0,1974,100,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,nm0079906,"nm0065475,nm0079906","['nm0111003', 'nm0315116', 'nm0406099']",7.3,1070.0
6437,tt0097728,Leningrad Cowboys Go America,Leningrad Cowboys Go America,0,1989,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0442454,"nm0433520,nm0442454,nm0885417","['nm0671231', 'nm0904901', 'nm0433520', 'nm0450212']",7.0,6142.0
6438,tt0031885,The Rules of the Game,La règle du jeu,0,1939,110,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0719756,"nm0719756,nm0002569",['nm0197950'],8.1,24018.0
6439,tt0075244,The Song Remains the Same,The Song Remains the Same,0,1976,137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"nm0557543,nm0166769",nm0166769,,7.6,6993.0
6440,tt0047472,Seven Brides for Seven Brothers,Seven Brides for Seven Brothers,0,1954,102,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0002045,"nm0352443,nm0329304,nm0455510,nm0070948","['nm0444476', 'nm0724143', 'nm0848560']",7.4,19211.0
6441,tt0089424,Kiss of the Spider Woman,Kiss of the Spider Woman,0,1985,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0002199,"nm0700194,nm0775055","['nm0000458', 'nm0000471', 'nm0506784']",7.4,12818.0
6442,tt0074119,All the President's Men,All the President's Men,0,1976,138,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,nm0001587,"nm0077012,nm0940124,nm0001279","['nm0000163', 'nm0000602', 'nm0912001', 'nm0000842']",8.0,90744.0
6443,tt0109129,Angie,Angie,0,1994,107,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0004838,"nm0934924,nm0333804","['nm0001653', 'nm0001254']",5.4,1927.0
6444,tt0115561,The Apartment,L'appartement,0,1996,116,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0590813,nm0590813,"['nm0001993', 'nm0959897']",7.5,12715.0
6445,tt0267287,Avalon,Avalon,0,2001,107,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,nm0651900,nm0411872,"['nm0468651', 'nm0345616', 'nm0084248']",6.5,12358.0
6446,tt0092603,Babette's Feast,Babettes gæstebud,0,1987,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0002196,"nm0227598,nm0002196",['nm0474649'],7.8,16136.0
6447,tt0120125,The Barber of Siberia,Sibirskiy tsiryulnik,0,1998,180,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,nm0586482,"nm0586482,nm0406534,nm0657853","['nm0579823', 'nm0677840', 'nm0001321']",7.8,10627.0
6448,tt0103786,Beethoven,Beethoven,0,1992,87,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,nm0505152,"nm0000455,nm0427468","['nm0001301', 'nm0427894']",5.6,59266.0
6449,tt0106375,Beethoven's 2nd,Beethoven's 2nd,0,1993,89,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,nm0199722,"nm0000455,nm0427468,nm0089676","['nm0001301', 'nm0144938']",4.9,23116.0
6450,tt0090735,Black Moon Rising,Black Moon Rising,0,1986,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nm0170113,"nm0000118,nm0620290,nm0337008","['nm0000169', 'nm0001816', 'nm0001395']",5.4,4452.0
6451,tt0101507,Boyz n the Hood,Boyz n the Hood,0,1991,112,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0005436,nm0005436,"['nm0000421', 'nm0000401', 'nm0015677', 'nm0042998']",7.8,110231.0
6452,tt0101516,Bugsy,Bugsy,0,1991,136,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0001469,"nm0864812,nm0421135","['nm0000886', 'nm0000172', 'nm0001426']",6.8,23554.0
6453,tt0074256,Bugsy Malone,Bugsy Malone,0,1976,93,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,nm0000570,nm0000570,"['nm0000281', 'nm0144320']",6.9,14344.0
6454,tt0090859,Cobra,Cobra,0,1986,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,nm0181902,"nm0331514,nm0000230","['nm0000230', 'nm0763858', 'nm0732367']",5.7,60234.0
6455,tt0255067,Common Wealth,La comunidad,0,2000,110,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,nm0407067,"nm0407067,nm0346277","['nm0031612', 'nm0094625']",7.3,9806.0
6456,tt0104006,Consenting Adults,Consenting Adults,0,1992,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0001587,nm0152466,"['nm0000177', 'nm0000228']",5.7,6256.0
6457,tt0087909,Phenomena,Phenomena,0,1985,116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nm0000783,"nm0000783,nm0274853",['nm0000587'],6.8,20218.0
6458,tt0088967,Crimewave,Crimewave,0,1985,83,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,nm0000600,"nm0001053,nm0001054,nm0000600","['nm0001397', 'nm0809544']",5.8,4694.0
6459,tt0112750,Crying Freeman,Crying Freeman,0,1995,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,nm0304521,"nm0463521,nm0407477,nm0304521,nm0142872,nm0278350,nm0000812","['nm0645187', 'nm0001092']",6.5,10669.0
6460,tt0251433,Time and Tide,Shun liu ni liu,0,2000,113,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0007139,"nm0401195,nm0007139","['nm0874866', 'nm0047010']",6.9,3993.0
6461,tt0085959,The Meaning of Life,The Meaning of Life,0,1983,107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nm0001402,nm0000416","nm0001037,nm0000092,nm0000416,nm0001385,nm0001402,nm0001589","['nm0000092', 'nm0000416', 'nm0001385', 'nm0001402']",7.6,103346.0
6462,tt0065207,Where Eagles Dare,Where Eagles Dare,0,1968,158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,nm0404606,nm0533745,"['nm0000009', 'nm0000142', 'nm0943859']",7.7,46996.0
6463,tt0088272,Tightrope,Tightrope,0,1984,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,nm0876227,nm0876227,"['nm0000142', 'nm0000445']",6.3,13969.0
6464,tt0102945,Sleeping with the Enemy,Sleeping with the Enemy,0,1991,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0747849,"nm0697067,nm0060103","['nm0000920', 'nm0000754']",6.2,44786.0
6465,tt0110759,PCU,PCU,0,1994,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0000952,"nm0498963,nm0672015","['nm0005315', 'nm0949385', 'nm0269463']",6.6,11378.0
6466,tt0100514,The Rookie,The Rookie,0,1990,120,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0000142,"nm0945026,nm0818547","['nm0000142', 'nm0000221', 'nm0000471']",5.9,23310.0
6467,tt0059221,The Ghost and Mr. Chicken,The Ghost and Mr. Chicken,0,1966,90,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,nm0706347,"nm0296091,nm0338456,nm0341431","['nm0461455', 'nm0715068', 'nm0765102']",7.3,5150.0
6468,tt0087062,City Heat,City Heat,0,1984,93,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0000907,"nm0001175,nm0830472","['nm0000142', 'nm0000608']",5.5,8198.0
6469,tt0089346,Into the Night,Into the Night,0,1985,115,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,nm0000484,nm0467193,"['nm0000156', 'nm0034492']",6.5,9626.0
6470,tt0094138,Three O'Clock High,Three O'Clock High,0,1987,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0423333,"nm1075295,nm0844214","['nm0797150', 'nm0879186']",7.2,9698.0
6471,tt0100928,White Hunter Black Heart,White Hunter Black Heart,0,1990,112,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0000142,"nm0896830,nm0108745,nm0447944","['nm0000142', 'nm0001194', 'nm0525972']",6.7,10070.0
6472,tt0091251,Come and See,Idi i smotri,0,1985,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,nm0459552,"nm0010696,nm0459552","['nm0470385', 'nm0490708', 'nm0046575']",8.2,42393.0
6473,tt0102749,A Rage in Harlem,A Rage in Harlem,0,1991,115,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0004886,"nm0385396,nm0866019,nm0186709","['nm0001845', 'nm0002138', 'nm0596310']",5.9,1736.0
6474,tt0210070,Ginger Snaps,Ginger Snaps,0,2000,108,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,nm0269502,"nm0910550,nm0269502",['nm0501210'],6.8,37757.0
6475,tt0079576,More American Graffiti,More American Graffiti,0,1979,110,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,nm0636165,"nm0636165,nm0000184,nm0441718,nm0404754","['nm0005019', 'nm0000165', 'nm0494432']",5.3,3681.0
6476,tt0106350,The Ballad of Little Jo,The Ballad of Little Jo,0,1993,121,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,nm0339245,nm0339245,"['nm0005019', 'nm0005212', 'nm0161206']",6.8,1284.0
6477,tt0105691,Under Suspicion,Under Suspicion,0,1991,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,nm0601881,nm0601881,"['nm0000553', 'nm0186469']",6.5,3058.0
6478,tt0105291,Ruby,Ruby,0,1992,110,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0533334,nm0205498,"['nm0000732', 'nm0650685', 'nm0635139']",5.5,1299.0
6479,tt0062190,The Reluctant Astronaut,The Reluctant Astronaut,0,1967,101,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,nm0598723,"nm0296091,nm0338456","['nm0461455', 'nm0000558', 'nm0924964']",6.3,1886.0
6480,tt0063591,The Shakiest Gun in the West,The Shakiest Gun in the West,0,1968,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,nm0706347,"nm0296091,nm0338456,nm0367060,nm0850895","['nm0461455', 'nm0001067', 'nm0057983']",6.4,2104.0
6481,tt0110169,It's Pat: The Movie,It's Pat: The Movie,0,1994,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0002835,"nm0842140,nm0256219,nm0382512","['nm0004929', 'nm0734236']",2.7,9076.0
6482,tt0088318,A Sunday in the Country,Un dimanche à la campagne,0,1984,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0851724,"nm0098204,nm0851724,nm0851725","['nm0239985', 'nm0042104']",7.8,1906.0
6483,tt0104376,The Gun in Betty Lou's Handbag,The Gun in Betty Lou's Handbag,0,1992,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0610496,nm0081060,['nm0856908'],5.0,1492.0
6484,tt0045205,Sudden Fear,Sudden Fear,0,1952,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nm0588183,"nm0168829,nm0809731,nm0792720,nm0001076","['nm0001588', 'nm0071636']",7.5,4200.0
6485,tt0215516,Nobody's Baby,Nobody's Baby,0,2001,110,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0783544,nm0783544,"['nm0000240', 'nm0000198']",6.5,1420.0
6486,tt0102768,Regarding Henry,Regarding Henry,0,1991,108,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0001566,nm0009190,"['nm0000148', 'nm0355112', 'nm0842475']",6.7,27019.0
6487,tt0163745,The Debut,The Debut,0,2000,94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0129132,"nm0129132,nm0145585","['nm0002364', 'nm0305182', 'nm0769444', 'nm0136286']",6.6,603.0
6488,tt0108569,Wilder Napalm,Wilder Napalm,0,1993,109,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,nm0139111,nm0319213,"['nm0000598', 'nm0397124', 'nm0001826']",5.5,1413.0
6489,tt0082000,Contamination,Contamination,0,1980,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,nm0172826,"nm0172826,nm0121113","['nm0567135', 'nm0166706', 'nm0712022']",5.3,3142.0
6490,tt0053593,The Amazing Transparent Man,The Amazing Transparent Man,0,1960,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nm0880618,nm0507289,"['nm0448004', 'nm0341526', 'nm0872683']",3.8,1899.0
6491,tt0031593,Love Affair,Love Affair,0,1939,88,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0564970,"nm0202681,nm0829330,nm0186118,nm0564970,nm0067103","['nm0000964', 'nm0101350']",7.3,3815.0
6492,tt0177068,Once in the Life,Once in the Life,0,2000,107,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0000401,nm0000401,"['nm0907708', 'nm0000401', 'nm0002138', 'nm0151033']",5.3,636.0
6493,tt0311941,Try Seventeen,Try Seventeen,0,2002,93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0692159,nm1140635,"['nm0000704', 'nm0552072']",6.1,5752.0
6494,tt0067217,The Hospital,The Hospital,0,1971,103,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0002137,nm0154665,"['nm0001715', 'nm0400464', 'nm0246004']",7.2,4924.0
6495,tt0101371,Article 99,Article 99,0,1992,100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0222043,nm0193955,"['nm0000501', 'nm0000662', 'nm0001845']",6.1,2727.0
6496,tt0068732,Images,Images,0,1972,104,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,nm0000265,"nm0000265,nm0948772","['nm0041281', 'nm0102566', 'nm0587608']",7.2,4155.0
6497,tt0083906,Eureka,Eureka,0,1983,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0001676,"nm0396939,nm0562577,nm0785827","['nm0000432', 'nm0000442']",6.0,2569.0
6498,tt0110722,Oleanna,Oleanna,0,1994,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0000519,nm0000519,"['nm0000513', 'nm2112410', 'nm0956370']",6.7,2742.0
6499,tt0099242,Chattahoochee,Chattahoochee,0,1989,97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0413875,nm0187582,"['nm0000198', 'nm0000454']",6.4,1666.0
6500,tt0094169,Tough Guys Don't Dance,Tough Guys Don't Dance,0,1987,110,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,nm0537551,"nm0537551,nm0001801","['nm0641939', 'nm0369567']",4.8,1096.0
6501,tt0108320,There Goes My Baby,There Goes My Baby,0,1994,99,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0616152,nm0616152,"['nm0000551', 'nm0005401', 'nm0001864']",6.5,953.0
6502,tt0076271,Kingdom of the Spiders,Kingdom of the Spiders,0,1977,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,nm0004616,"nm0733015,nm0128845,nm0811072,nm0517119","['nm0000638', 'nm0834754']",5.9,3964.0
6503,tt0066344,Scrooge,Scrooge,0,1970,113,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,nm0623768,"nm0002042,nm0108634","['nm0001215', 'nm0000027', 'nm0603336']",7.5,8182.0
6504,tt0104695,Leap of Faith,Leap of Faith,0,1992,108,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0669004,nm0148489,"['nm0000188', 'nm0000553']",6.1,11237.0
6505,tt0104321,"Gas, Food Lodging","Gas, Food Lodging",0,1992,101,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0025978,"nm0669708,nm0025978",['nm0000981'],6.7,3102.0
6506,tt0061809,In Cold Blood,In Cold Blood,0,1967,134,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0112218,"nm0001986,nm0112218","['nm0086706', 'nm0934113', 'nm0001234', 'nm0829717']",8.0,21891.0
6507,tt0092717,Campus Man,Campus Man,0,1987,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0143172,"nm0233548,nm0395705,nm0046394","['nm0004891', 'nm0528985']",4.7,462.0
6508,tt0058962,The Bedford Incident,The Bedford Incident,0,1965,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0364805,"nm2298197,nm0688117","['nm0001847', 'nm0001627', 'nm0531279', 'nm0000842']",7.4,4135.0
6509,tt0216578,Murderous Maids,Les blessures assassines,0,2000,94,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0219156,"nm0219156,nm0396387,nm0702467",,7.0,1136.0
6510,tt0035575,Yankee Doodle Dandy,Yankee Doodle Dandy,0,1942,126,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0002031,"nm0118758,nm0430578,nm0258493,nm0258525","['nm0000010', 'nm0404158', 'nm0926636']",7.7,12786.0
6511,tt0107692,Ninja Scroll,Jûbê ninpûchô,0,1993,94,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nm0159109,nm0159109,"['nm0945290', 'nm0031844', 'nm0756964']",7.9,31140.0
