path,filename,width,height,classe,xmin,ymin,xmax,ymax,index
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-08.jpg,1280,720,corneille,474,308,481,317,1396
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-08.jpg,1280,720,ground,465,306,472,315,1397
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-25.jpg,1280,720,corneille,529,297,541,305,1398
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-42.jpg,1280,720,corneille,615,288,626,297,1399
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-42.jpg,1280,720,ground,602,286,613,295,1400
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-42.jpg,1280,720,corneille,741,265,751,275,1401
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-42.jpg,1280,720,ground,730,263,740,273,1402
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-58.jpg,1280,720,corneille,715,278,721,283,1403
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-58.jpg,1280,720,ground,707,276,713,281,1404
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-58.jpg,1280,720,corneille,871,247,877,253,1405
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-15-58.jpg,1280,720,ground,863,245,869,251,1406
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-47-26.jpg,1280,720,faisan,928,262,954,272,1407
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_10-47-26.jpg,1280,720,ground,901,260,927,270,1408
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-21-09.jpg,1280,720,corneille,542,322,551,334,1409
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-21-09.jpg,1280,720,ground,531,320,540,332,1410
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-21-09.jpg,1280,720,corneille,658,534,709,581,1411
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-21-09.jpg,1280,720,ground,605,532,656,579,1412
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-21-25.jpg,1280,720,corneille,520,334,529,347,1413
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-21-25.jpg,1280,720,ground,509,332,518,345,1414
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-21-42.jpg,1280,720,corneille,437,360,459,373,1415
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-21-42.jpg,1280,720,ground,413,358,435,371,1416
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-22-32.jpg,1280,720,corneille,1154,458,1183,521,1417
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-22-32.jpg,1280,720,ground,1123,456,1152,519,1418
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-22-49.jpg,1280,720,corneille,1181,381,1202,413,1419
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-22-49.jpg,1280,720,ground,1158,379,1179,411,1420
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-23-05.jpg,1280,720,corneille,1222,293,1240,319,1421
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-23-05.jpg,1280,720,ground,1202,291,1220,317,1422
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-27-16.jpg,1280,720,corneille,107,479,149,511,1423
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-27-16.jpg,1280,720,ground,152,477,194,509,1424
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-27-16.jpg,1280,720,corneille,342,409,411,464,1425
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-27-16.jpg,1280,720,ground,271,407,340,462,1426
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-27-33.jpg,1280,720,corneille,296,534,331,577,1427
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-27-33.jpg,1280,720,ground,333,532,368,575,1428
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-27-49.jpg,1280,720,corneille,135,539,180,586,1429
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-27-49.jpg,1280,720,ground,87,537,132,584,1430
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-27-49.jpg,1280,720,corneille,760,504,796,532,1431
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-27-49.jpg,1280,720,ground,722,502,758,530,1432
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-55-40.jpg,1280,720,corneille,371,341,380,354,1433
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-55-40.jpg,1280,720,ground,360,339,369,352,1434
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-55-56.jpg,1280,720,corneille,305,362,317,373,1435
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-55-56.jpg,1280,720,ground,291,360,303,371,1436
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-55-56.jpg,1280,720,corneille,391,338,409,347,1437
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-55-56.jpg,1280,720,ground,371,336,389,345,1438
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-13.jpg,1280,720,corneille,234,376,249,389,1439
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-13.jpg,1280,720,ground,217,374,232,387,1440
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-13.jpg,1280,720,corneille,332,344,346,359,1441
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-13.jpg,1280,720,ground,348,342,362,357,1442
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-30.jpg,1280,720,corneille,292,392,316,404,1443
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-30.jpg,1280,720,ground,290,407,314,419,1444
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-30.jpg,1280,720,corneille,475,360,495,375,1445
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-30.jpg,1280,720,ground,453,358,473,373,1446
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-30.jpg,1280,720,corneille,299,353,313,365,1447
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-30.jpg,1280,720,ground,314,351,328,363,1448
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-30.jpg,1280,720,corneille,231,362,248,374,1449
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-30.jpg,1280,720,ground,212,360,229,372,1450
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-47.jpg,1280,720,corneille,692,335,711,349,1451
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-47.jpg,1280,720,ground,672,333,691,347,1452
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-47.jpg,1280,720,corneille,216,374,234,387,1453
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-47.jpg,1280,720,ground,197,372,215,385,1454
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-47.jpg,1280,720,corneille,301,349,315,365,1455
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-47.jpg,1280,720,ground,286,347,300,363,1456
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-47.jpg,1280,720,corneille,296,389,319,403,1457
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-56-47.jpg,1280,720,ground,321,387,344,401,1458
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-03.jpg,1280,720,corneille,293,393,308,407,1459
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-03.jpg,1280,720,ground,277,391,292,405,1460
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-03.jpg,1280,720,corneille,316,356,333,365,1461
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-03.jpg,1280,720,ground,297,354,314,363,1462
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-03.jpg,1280,720,corneille,379,348,392,362,1463
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-03.jpg,1280,720,ground,394,346,407,360,1464
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-03.jpg,1280,720,corneille,975,291,990,301,1465
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-03.jpg,1280,720,ground,992,289,1007,299,1466
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-20.jpg,1280,720,corneille,290,363,303,374,1467
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-20.jpg,1280,720,ground,275,361,288,372,1468
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-20.jpg,1280,720,corneille,390,384,404,397,1469
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-20.jpg,1280,720,ground,375,382,389,395,1470
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-20.jpg,1280,720,corneille,465,328,477,339,1471
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-20.jpg,1280,720,ground,451,326,463,337,1472
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-20.jpg,1280,720,corneille,1115,254,1127,268,1473
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-20.jpg,1280,720,ground,1101,252,1113,266,1474
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-37.jpg,1280,720,corneille,1122,246,1134,256,1475
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-37.jpg,1280,720,ground,1109,244,1121,254,1476
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-37.jpg,1280,720,corneille,237,373,252,385,1477
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-37.jpg,1280,720,ground,220,371,235,383,1478
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-37.jpg,1280,720,corneille,292,410,318,424,1479
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-37.jpg,1280,720,ground,264,408,290,422,1480
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-37.jpg,1280,720,corneille,420,327,428,340,1481
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-37.jpg,1280,720,ground,411,325,419,338,1482
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-53.jpg,1280,720,corneille,28,461,39,471,1483
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-53.jpg,1280,720,ground,41,459,52,469,1484
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-53.jpg,1280,720,corneille,294,407,318,424,1485
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-53.jpg,1280,720,ground,319,405,343,422,1486
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-53.jpg,1280,720,corneille,222,372,240,387,1487
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-53.jpg,1280,720,ground,202,370,220,385,1488
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-53.jpg,1280,720,corneille,376,328,383,338,1489
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-53.jpg,1280,720,ground,368,326,375,336,1490
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-53.jpg,1280,720,corneille,1178,224,1186,237,1491
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-57-53.jpg,1280,720,ground,1168,222,1176,235,1492
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-10.jpg,1280,720,corneille,1194,214,1204,225,1493
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-10.jpg,1280,720,ground,1183,212,1193,223,1494
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-10.jpg,1280,720,corneille,453,311,464,319,1495
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-10.jpg,1280,720,ground,440,309,451,317,1496
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-10.jpg,1280,720,corneille,221,387,241,397,1497
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-10.jpg,1280,720,ground,242,385,262,395,1498
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-10.jpg,1280,720,corneille,222,412,249,429,1499
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-10.jpg,1280,720,ground,251,410,278,427,1500
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-10.jpg,1280,720,corneille,91,490,100,500,1501
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-10.jpg,1280,720,ground,80,488,89,498,1502
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-27.jpg,1280,720,corneille,148,538,169,559,1503
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-27.jpg,1280,720,ground,126,536,147,557,1504
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-27.jpg,1280,720,corneille,189,428,203,442,1505
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-27.jpg,1280,720,ground,173,426,187,440,1506
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-27.jpg,1280,720,corneille,219,385,235,397,1507
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-27.jpg,1280,720,ground,200,383,216,395,1508
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-27.jpg,1280,720,corneille,514,299,522,312,1509
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-27.jpg,1280,720,ground,505,297,513,310,1510
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-43.jpg,1280,720,corneille,124,446,159,460,1511
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-43.jpg,1280,720,ground,87,444,122,458,1512
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-43.jpg,1280,720,corneille,213,387,231,398,1513
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-43.jpg,1280,720,ground,193,385,211,396,1514
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-43.jpg,1280,720,corneille,485,494,497,513,1515
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-43.jpg,1280,720,ground,471,492,483,511,1516
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-43.jpg,1280,720,corneille,780,298,789,311,1517
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-43.jpg,1280,720,ground,770,296,779,309,1518
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-43.jpg,1280,720,corneille,522,299,530,308,1519
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-58-43.jpg,1280,720,ground,512,297,520,306,1520
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-00.jpg,1280,720,corneille,198,446,233,462,1521
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-00.jpg,1280,720,ground,161,444,196,460,1522
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-00.jpg,1280,720,corneille,204,388,215,402,1523
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-00.jpg,1280,720,ground,192,386,203,400,1524
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-00.jpg,1280,720,corneille,751,261,756,267,1525
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-00.jpg,1280,720,ground,744,259,749,265,1526
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-00.jpg,1280,720,corneille,988,384,1007,395,1527
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-00.jpg,1280,720,ground,968,382,987,393,1528
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,corneille,86,395,110,416,1529
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,ground,60,393,84,414,1530
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,corneille,237,452,265,466,1531
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,ground,207,450,235,464,1532
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,corneille,954,518,980,556,1533
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,ground,926,516,952,554,1534
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,corneille,1159,417,1171,430,1535
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,ground,1145,415,1157,428,1536
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,corneille,1200,480,1230,499,1537
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,ground,1169,478,1199,497,1538
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,corneille,759,255,768,264,1539
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-17.jpg,1280,720,ground,748,253,757,262,1540
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-34.jpg,1280,720,corneille,28,410,43,425,1541
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-34.jpg,1280,720,ground,45,408,60,423,1542
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-34.jpg,1280,720,corneille,233,452,261,467,1543
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-34.jpg,1280,720,ground,203,450,231,465,1544
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-34.jpg,1280,720,corneille,837,574,866,600,1545
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-34.jpg,1280,720,ground,806,572,835,598,1546
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-50.jpg,1280,720,corneille,193,622,210,651,1547
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-50.jpg,1280,720,ground,174,620,191,649,1548
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-50.jpg,1280,720,corneille,261,449,291,470,1549
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_11-59-50.jpg,1280,720,ground,229,447,259,468,1550
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-00-07.jpg,1280,720,corneille,1,514,52,543,1551
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-00-07.jpg,1280,720,ground,54,512,106,541,1552
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-01-30.jpg,1280,720,corneille,257,497,280,535,1553
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-01-30.jpg,1280,720,ground,232,495,255,533,1554
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-01-47.jpg,1280,720,corneille,397,329,422,347,1555
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-01-47.jpg,1280,720,ground,371,327,396,345,1556
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-01-47.jpg,1280,720,corneille,526,320,553,331,1557
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-01-47.jpg,1280,720,ground,497,318,524,329,1558
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-01-47.jpg,1280,720,corneille,750,274,758,280,1559
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-01-47.jpg,1280,720,ground,740,272,748,278,1560
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-02-04.jpg,1280,720,corneille,843,278,854,286,1561
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-02-04.jpg,1280,720,ground,855,276,866,284,1562
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-02-04.jpg,1280,720,corneille,809,284,818,294,1563
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-02-04.jpg,1280,720,ground,798,282,807,292,1564
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-02-04.jpg,1280,720,corneille,821,278,825,286,1565
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-02-04.jpg,1280,720,ground,819,268,823,276,1566
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-02-21.jpg,1280,720,corneille,1179,224,1196,232,1567
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-02-21.jpg,1280,720,ground,1161,222,1178,230,1568
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-03-27.jpg,1280,720,corneille,1194,221,1203,230,1569
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-03-27.jpg,1280,720,ground,1205,219,1214,228,1570
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-04-01.jpg,1280,720,corneille,1207,236,1215,247,1571
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-04-01.jpg,1280,720,ground,1217,234,1225,245,1572
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-04-17.jpg,1280,720,corneille,1266,226,1278,237,1573
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-04-17.jpg,1280,720,ground,1252,224,1264,235,1574
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-04-34.jpg,1280,720,corneille,1053,235,1066,244,1575
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-04-34.jpg,1280,720,ground,1039,233,1052,242,1576
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-06-31.jpg,1280,720,corneille,1068,248,1079,255,1577
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-06-31.jpg,1280,720,ground,1055,246,1066,253,1578
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-06-31.jpg,1280,720,corneille,1114,236,1122,246,1579
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-06-31.jpg,1280,720,ground,1123,234,1131,244,1580
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-06-48.jpg,1280,720,corneille,1066,249,1076,255,1581
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-06-48.jpg,1280,720,ground,1054,247,1064,253,1582
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-07-04.jpg,1280,720,corneille,1068,249,1078,257,1583
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-07-04.jpg,1280,720,ground,1057,247,1067,255,1584
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-07-21.jpg,1280,720,corneille,1057,247,1069,256,1585
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-07-21.jpg,1280,720,ground,1043,245,1055,254,1586
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-14-19.jpg,1280,720,corneille,446,311,464,322,1587
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-14-19.jpg,1280,720,ground,427,309,445,320,1588
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-14-52.jpg,1280,720,corneille,380,332,387,343,1589
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-14-52.jpg,1280,720,ground,371,330,378,341,1590
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-14-52.jpg,1280,720,corneille,596,297,603,306,1591
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-14-52.jpg,1280,720,ground,587,295,594,304,1592
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-09.jpg,1280,720,corneille,379,336,386,344,1593
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-09.jpg,1280,720,ground,371,334,378,342,1594
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-09.jpg,1280,720,corneille,615,303,622,313,1595
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-09.jpg,1280,720,ground,607,301,614,311,1596
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-25.jpg,1280,720,corneille,332,346,345,358,1597
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-25.jpg,1280,720,ground,318,344,331,356,1598
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-42.jpg,1280,720,corneille,300,352,315,362,1599
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-42.jpg,1280,720,ground,284,350,299,360,1600
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-59.jpg,1280,720,corneille,175,377,185,390,1601
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-59.jpg,1280,720,ground,164,375,174,388,1602
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-16-32.jpg,1280,720,corneille,421,333,430,338,1603
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-16-32.jpg,1280,720,ground,410,331,419,336,1604
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-16-49.jpg,1280,720,corneille,441,321,452,335,1605
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-16-49.jpg,1280,720,ground,428,319,439,333,1606
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-05.jpg,1280,720,corneille,441,322,451,333,1607
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-05.jpg,1280,720,ground,430,320,440,331,1608
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-22.jpg,1280,720,corneille,441,324,454,334,1609
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-22.jpg,1280,720,ground,427,322,440,332,1610
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-39.jpg,1280,720,corneille,441,321,452,334,1611
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-39.jpg,1280,720,ground,428,319,439,332,1612
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-56.jpg,1280,720,corneille,43,466,63,498,1613
