labels,class,img_paths
autre,autre,Rec_images_bigger/image_2019-06-15_04-16-12_autre_1148.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-16-12_ground_1149.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-16-12_corneille_1150.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-16-12_ground_1151.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-16-12_corneille_1152.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-16-12_ground_1153.JPG
autre,autre,Rec_images_bigger/image_2019-06-15_04-16-28_autre_1154.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-16-28_ground_1155.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-16-28_corneille_1156.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-16-28_ground_1157.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-16-45_corneille_1158.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-16-45_ground_1159.JPG
autre,autre,Rec_images_bigger/image_2019-06-15_04-16-45_autre_1160.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-16-45_ground_1161.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-17-02_corneille_1162.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-02_ground_1163.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-17-02_corneille_1164.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-02_ground_1165.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-17-02_corneille_1166.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-02_ground_1167.JPG
autre,autre,Rec_images_bigger/image_2019-06-15_04-17-02_autre_1168.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-02_ground_1169.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-17-19_corneille_1170.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-19_ground_1171.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-17-19_corneille_1172.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-19_ground_1173.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-17-19_corneille_1174.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-19_ground_1175.JPG
autre,autre,Rec_images_bigger/image_2019-06-15_04-17-19_autre_1176.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-19_ground_1177.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-17-35_corneille_1178.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-35_ground_1179.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-17-35_corneille_1180.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-35_ground_1181.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-17-52_corneille_1182.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-52_ground_1183.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-17-52_corneille_1184.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-17-52_ground_1185.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-06-15_04-19-49_pigeon_1186.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-19-49_ground_1187.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-06-15_04-20-05_pigeon_1188.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-20-05_ground_1189.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-06-15_04-20-05_pigeon_1190.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-20-05_ground_1191.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-06-15_04-20-05_pigeon_1192.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-20-05_ground_1193.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_04-20-05_corneille_1194.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-20-05_ground_1195.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-06-15_04-20-22_pigeon_1196.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-20-22_ground_1197.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-06-15_04-20-22_pigeon_1198.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-20-22_ground_1199.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-06-15_04-20-39_pigeon_1200.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-20-39_ground_1201.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-38-26_lapin_1202.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-38-26_ground_1203.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-38-43_lapin_1204.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-38-43_ground_1205.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-38-59_lapin_1206.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-38-59_ground_1207.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-39-16_lapin_1208.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-39-16_ground_1209.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-39-33_lapin_1210.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-39-33_ground_1211.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-39-49_lapin_1212.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-39-49_ground_1213.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-40-06_lapin_1214.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-40-06_ground_1215.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-40-23_lapin_1216.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-40-23_ground_1217.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-40-39_lapin_1218.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-40-39_ground_1219.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-40-56_lapin_1220.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-40-56_ground_1221.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-41-13_lapin_1222.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-41-13_ground_1223.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-41-30_lapin_1224.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-41-30_ground_1225.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-41-46_lapin_1226.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-41-46_ground_1227.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_04-42-03_lapin_1228.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_04-42-03_ground_1229.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_05-11-49_corneille_1230.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_05-11-49_ground_1231.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-02-44_lapin_1232.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-02-44_ground_1233.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-03-01_lapin_1234.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-03-01_ground_1235.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-03-17_lapin_1236.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-03-17_ground_1237.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-03-34_lapin_1238.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-03-34_ground_1239.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-03-51_lapin_1240.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-03-51_ground_1241.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-04-08_lapin_1242.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-04-08_ground_1243.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-04-24_lapin_1244.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-04-24_ground_1245.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-04-41_lapin_1246.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-04-41_ground_1247.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-04-58_lapin_1248.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-04-58_ground_1249.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-05-14_lapin_1250.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-05-14_ground_1251.JPG
lapin,lapin,Rec_images_bigger/image_2019-06-15_06-05-31_lapin_1252.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_06-05-31_ground_1253.JPG
autre,autre,Rec_images_bigger/image_2019-06-15_07-02-17_autre_1254.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-02-17_ground_1255.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-35-41_corneille_1256.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-35-41_ground_1257.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-35-57_corneille_1258.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-35-57_ground_1259.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-35-57_corneille_1260.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-35-57_ground_1261.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-36-14_corneille_1262.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-36-14_ground_1263.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-36-14_corneille_1264.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-36-14_ground_1265.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-36-31_corneille_1266.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-36-31_ground_1267.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-36-31_corneille_1268.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-36-31_ground_1269.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-36-47_corneille_1270.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-36-47_ground_1271.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-37-04_corneille_1272.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-37-04_ground_1273.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-37-04_corneille_1274.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-37-04_ground_1275.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-37-21_corneille_1276.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-37-21_ground_1277.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-37-21_corneille_1278.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-37-21_ground_1279.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-37-21_corneille_1280.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-37-21_ground_1281.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-37-38_corneille_1282.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-37-38_ground_1283.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-37-38_corneille_1284.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-37-38_ground_1285.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-37-54_corneille_1286.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-37-54_ground_1287.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-37-54_corneille_1288.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-37-54_ground_1289.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-37-54_corneille_1290.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-37-54_ground_1291.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-38-11_corneille_1292.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-38-11_ground_1293.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-38-11_corneille_1294.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-38-11_ground_1295.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-38-28_corneille_1296.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-38-28_ground_1297.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-38-28_corneille_1298.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-38-28_ground_1299.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-38-28_corneille_1300.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-38-28_ground_1301.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-38-44_corneille_1302.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-38-44_ground_1303.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-38-44_corneille_1304.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-38-44_ground_1305.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-38-44_corneille_1306.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-38-44_ground_1307.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-39-01_corneille_1308.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-39-01_ground_1309.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-39-01_corneille_1310.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-39-01_ground_1311.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-39-01_corneille_1312.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-39-01_ground_1313.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-39-18_corneille_1314.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-39-18_ground_1315.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-39-18_corneille_1316.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-39-18_ground_1317.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-39-34_corneille_1318.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-39-34_ground_1319.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-39-51_corneille_1320.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-39-51_ground_1321.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-39-51_corneille_1322.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-39-51_ground_1323.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-40-08_corneille_1324.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-40-08_ground_1325.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-40-08_corneille_1326.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-40-08_ground_1327.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-40-24_corneille_1328.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-40-24_ground_1329.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-40-41_corneille_1330.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-40-41_ground_1331.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-41-31_corneille_1332.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-41-31_ground_1333.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_07-42-05_corneille_1334.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_07-42-05_ground_1335.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-21-19_faisan_1336.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-21-19_ground_1337.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-21-36_faisan_1338.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-21-36_ground_1339.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-21-36_faisan_1340.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-21-36_ground_1341.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-21-52_faisan_1342.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-21-52_ground_1343.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-21-52_faisan_1344.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-21-52_ground_1345.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-22-09_faisan_1346.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-22-09_ground_1347.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-22-09_faisan_1348.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-22-09_ground_1349.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-22-42_faisan_1350.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-22-42_ground_1351.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-22-59_faisan_1352.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-22-59_ground_1353.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-23-16_faisan_1354.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-23-16_ground_1355.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-23-33_faisan_1356.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-23-33_ground_1357.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-23-33_faisan_1358.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-23-33_ground_1359.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-24-06_faisan_1360.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-24-06_ground_1361.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-24-06_faisan_1362.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-24-06_ground_1363.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-24-23_faisan_1364.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-24-23_ground_1365.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-33-33_faisan_1366.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-33-33_ground_1367.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-33-50_faisan_1368.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-33-50_ground_1369.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-34-07_faisan_1370.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-34-07_ground_1371.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_08-34-24_faisan_1372.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_08-34-24_ground_1373.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-20-19_faisan_1374.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-20-19_ground_1375.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-20-35_faisan_1376.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-20-35_ground_1377.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-20-52_faisan_1378.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-20-52_ground_1379.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-21-09_faisan_1380.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-21-09_ground_1381.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-21-26_faisan_1382.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-21-26_ground_1383.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-21-42_faisan_1384.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-21-42_ground_1385.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-21-59_faisan_1386.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-21-59_ground_1387.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-22-16_faisan_1388.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-22-16_ground_1389.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-22-32_faisan_1390.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-22-32_ground_1391.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-22-49_faisan_1392.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-22-49_ground_1393.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_09-23-06_faisan_1394.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_09-23-06_ground_1395.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_10-15-08_corneille_1396.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_10-15-08_ground_1397.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_10-15-25_corneille_1398.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_10-15-42_corneille_1399.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_10-15-42_ground_1400.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_10-15-42_corneille_1401.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_10-15-42_ground_1402.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_10-15-58_corneille_1403.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_10-15-58_ground_1404.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_10-15-58_corneille_1405.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_10-15-58_ground_1406.JPG
faisan,faisan,Rec_images_bigger/image_2019-06-15_10-47-26_faisan_1407.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_10-47-26_ground_1408.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_11-21-09_corneille_1409.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_11-21-09_ground_1410.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_11-21-09_corneille_1411.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_11-21-09_ground_1412.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_11-21-25_corneille_1413.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_11-21-25_ground_1414.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_11-21-42_corneille_1415.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_11-21-42_ground_1416.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_11-22-32_corneille_1417.JPG
ground,autre,Rec_images_bigger/image_2019-06-15_11-22-32_ground_1418.JPG
corneille,corneille,Rec_images_bigger/image_2019-06-15_11-22-49_corneille_1419.JPG
