path,filename,width,height,classe,xmin,ymin,xmax,ymax,index,imagetteName
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-14-52.jpg,1280,720,ground,371,330,378,341,1590,image_2019-06-15_12-14-52_ground_1590.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-14-52.jpg,1280,720,corneille,596,297,603,306,1591,image_2019-06-15_12-14-52_corneille_1591.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-14-52.jpg,1280,720,ground,587,295,594,304,1592,image_2019-06-15_12-14-52_ground_1592.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-09.jpg,1280,720,corneille,379,336,386,344,1593,image_2019-06-15_12-15-09_corneille_1593.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-09.jpg,1280,720,ground,371,334,378,342,1594,image_2019-06-15_12-15-09_ground_1594.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-09.jpg,1280,720,corneille,615,303,622,313,1595,image_2019-06-15_12-15-09_corneille_1595.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-09.jpg,1280,720,ground,607,301,614,311,1596,image_2019-06-15_12-15-09_ground_1596.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-25.jpg,1280,720,corneille,332,346,345,358,1597,image_2019-06-15_12-15-25_corneille_1597.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-25.jpg,1280,720,ground,318,344,331,356,1598,image_2019-06-15_12-15-25_ground_1598.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-42.jpg,1280,720,corneille,300,352,315,362,1599,image_2019-06-15_12-15-42_corneille_1599.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-42.jpg,1280,720,ground,284,350,299,360,1600,image_2019-06-15_12-15-42_ground_1600.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-59.jpg,1280,720,corneille,175,377,185,390,1601,image_2019-06-15_12-15-59_corneille_1601.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-15-59.jpg,1280,720,ground,164,375,174,388,1602,image_2019-06-15_12-15-59_ground_1602.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-16-32.jpg,1280,720,corneille,421,333,430,338,1603,image_2019-06-15_12-16-32_corneille_1603.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-16-32.jpg,1280,720,ground,410,331,419,336,1604,image_2019-06-15_12-16-32_ground_1604.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-16-49.jpg,1280,720,corneille,441,321,452,335,1605,image_2019-06-15_12-16-49_corneille_1605.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-16-49.jpg,1280,720,ground,428,319,439,333,1606,image_2019-06-15_12-16-49_ground_1606.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-05.jpg,1280,720,corneille,441,322,451,333,1607,image_2019-06-15_12-17-05_corneille_1607.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-05.jpg,1280,720,ground,430,320,440,331,1608,image_2019-06-15_12-17-05_ground_1608.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-22.jpg,1280,720,corneille,441,324,454,334,1609,image_2019-06-15_12-17-22_corneille_1609.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-22.jpg,1280,720,ground,427,322,440,332,1610,image_2019-06-15_12-17-22_ground_1610.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-39.jpg,1280,720,corneille,441,321,452,334,1611,image_2019-06-15_12-17-39_corneille_1611.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-39.jpg,1280,720,ground,428,319,439,332,1612,image_2019-06-15_12-17-39_ground_1612.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-56.jpg,1280,720,corneille,43,466,63,498,1613,image_2019-06-15_12-17-56_corneille_1613.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-56.jpg,1280,720,ground,21,464,41,496,1614,image_2019-06-15_12-17-56_ground_1614.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-56.jpg,1280,720,corneille,441,321,453,336,1615,image_2019-06-15_12-17-56_corneille_1615.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-17-56.jpg,1280,720,ground,427,319,439,334,1616,image_2019-06-15_12-17-56_ground_1616.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-18-12.jpg,1280,720,corneille,76,454,107,487,1617,image_2019-06-15_12-18-12_corneille_1617.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-18-12.jpg,1280,720,ground,109,452,140,485,1618,image_2019-06-15_12-18-12_ground_1618.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-18-29.jpg,1280,720,corneille,77,456,104,486,1619,image_2019-06-15_12-18-29_corneille_1619.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-18-29.jpg,1280,720,ground,106,454,133,484,1620,image_2019-06-15_12-18-29_ground_1620.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-19-36.jpg,1280,720,corneille,598,348,629,375,1621,image_2019-06-15_12-19-36_corneille_1621.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-19-36.jpg,1280,720,ground,565,346,596,373,1622,image_2019-06-15_12-19-36_ground_1622.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-22-23.jpg,1280,720,corneille,247,338,265,348,1623,image_2019-06-15_12-22-23_corneille_1623.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-22-23.jpg,1280,720,ground,266,336,284,346,1624,image_2019-06-15_12-22-23_ground_1624.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-22-23.jpg,1280,720,corneille,450,303,466,314,1625,image_2019-06-15_12-22-23_corneille_1625.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_12-22-23.jpg,1280,720,ground,432,301,448,312,1626,image_2019-06-15_12-22-23_ground_1626.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-01-03.jpg,1280,720,corneille,778,584,852,632,1627,image_2019-06-15_13-01-03_corneille_1627.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-01-03.jpg,1280,720,ground,702,582,776,630,1628,image_2019-06-15_13-01-03_ground_1628.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-03-00.jpg,1280,720,corneille,599,538,639,569,1629,image_2019-06-15_13-03-00_corneille_1629.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-03-00.jpg,1280,720,ground,557,536,597,567,1630,image_2019-06-15_13-03-00_ground_1630.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-03-17.jpg,1280,720,corneille,589,536,650,572,1631,image_2019-06-15_13-03-17_corneille_1631.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-03-17.jpg,1280,720,ground,526,534,587,570,1632,image_2019-06-15_13-03-17_ground_1632.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-03-34.jpg,1280,720,corneille,685,557,725,601,1633,image_2019-06-15_13-03-34_corneille_1633.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-03-34.jpg,1280,720,ground,644,555,684,599,1634,image_2019-06-15_13-03-34_ground_1634.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-04-07.jpg,1280,720,corneille,1256,410,1280,440,1635,image_2019-06-15_13-04-07_corneille_1635.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-04-07.jpg,1280,720,ground,1231,408,1255,438,1636,image_2019-06-15_13-04-07_ground_1636.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-12-45.jpg,1280,720,corneille,916,219,927,227,1637,image_2019-06-15_13-12-45_corneille_1637.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-12-45.jpg,1280,720,ground,904,217,915,225,1638,image_2019-06-15_13-12-45_ground_1638.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-13-02.jpg,1280,720,corneille,897,216,904,222,1639,image_2019-06-15_13-13-02_corneille_1639.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-13-02.jpg,1280,720,ground,889,214,896,220,1640,image_2019-06-15_13-13-02_ground_1640.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-30-17.jpg,1280,720,corneille,189,399,221,434,1641,image_2019-06-15_13-30-17_corneille_1641.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-30-17.jpg,1280,720,ground,155,397,187,432,1642,image_2019-06-15_13-30-17_ground_1642.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-30-34.jpg,1280,720,corneille,380,392,393,406,1643,image_2019-06-15_13-30-34_corneille_1643.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-30-34.jpg,1280,720,ground,395,390,408,404,1644,image_2019-06-15_13-30-34_ground_1644.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-30-34.jpg,1280,720,corneille,761,373,779,402,1645,image_2019-06-15_13-30-34_corneille_1645.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-30-34.jpg,1280,720,ground,741,371,759,400,1646,image_2019-06-15_13-30-34_ground_1646.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-30-51.jpg,1280,720,corneille,380,390,393,409,1647,image_2019-06-15_13-30-51_corneille_1647.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-30-51.jpg,1280,720,ground,365,388,378,407,1648,image_2019-06-15_13-30-51_ground_1648.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-30-51.jpg,1280,720,corneille,780,371,797,398,1649,image_2019-06-15_13-30-51_corneille_1649.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-30-51.jpg,1280,720,ground,762,369,779,396,1650,image_2019-06-15_13-30-51_ground_1650.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-07.jpg,1280,720,corneille,424,379,439,398,1651,image_2019-06-15_13-31-07_corneille_1651.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-07.jpg,1280,720,ground,407,377,422,396,1652,image_2019-06-15_13-31-07_ground_1652.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-07.jpg,1280,720,corneille,867,377,902,396,1653,image_2019-06-15_13-31-07_corneille_1653.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-07.jpg,1280,720,ground,830,375,865,394,1654,image_2019-06-15_13-31-07_ground_1654.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-24.jpg,1280,720,corneille,505,375,531,393,1655,image_2019-06-15_13-31-24_corneille_1655.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-24.jpg,1280,720,ground,477,373,503,391,1656,image_2019-06-15_13-31-24_ground_1656.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-24.jpg,1280,720,corneille,1212,361,1256,384,1657,image_2019-06-15_13-31-24_corneille_1657.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-24.jpg,1280,720,ground,1166,359,1210,382,1658,image_2019-06-15_13-31-24_ground_1658.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-41.jpg,1280,720,corneille,602,358,622,376,1659,image_2019-06-15_13-31-41_corneille_1659.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-41.jpg,1280,720,ground,580,356,600,374,1660,image_2019-06-15_13-31-41_ground_1660.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-57.jpg,1280,720,corneille,782,327,804,342,1661,image_2019-06-15_13-31-57_corneille_1661.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-31-57.jpg,1280,720,ground,758,325,780,340,1662,image_2019-06-15_13-31-57_ground_1662.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-32-14.jpg,1280,720,corneille,973,306,996,325,1663,image_2019-06-15_13-32-14_corneille_1663.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-32-14.jpg,1280,720,ground,949,304,972,323,1664,image_2019-06-15_13-32-14_ground_1664.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-32-31.jpg,1280,720,corneille,1193,277,1221,298,1665,image_2019-06-15_13-32-31_corneille_1665.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-32-31.jpg,1280,720,ground,1163,275,1191,296,1666,image_2019-06-15_13-32-31_ground_1666.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-33-38.jpg,1280,720,corneille,1201,252,1221,262,1667,image_2019-06-15_13-33-38_corneille_1667.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-33-38.jpg,1280,720,ground,1180,250,1200,260,1668,image_2019-06-15_13-33-38_ground_1668.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-33-54.jpg,1280,720,corneille,1206,251,1219,263,1669,image_2019-06-15_13-33-54_corneille_1669.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-33-54.jpg,1280,720,ground,1191,249,1204,261,1670,image_2019-06-15_13-33-54_ground_1670.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-34-11.jpg,1280,720,corneille,1203,252,1219,265,1671,image_2019-06-15_13-34-11_corneille_1671.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-34-11.jpg,1280,720,ground,1186,250,1202,263,1672,image_2019-06-15_13-34-11_ground_1672.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-34-28.jpg,1280,720,corneille,1204,251,1219,265,1673,image_2019-06-15_13-34-28_corneille_1673.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-34-28.jpg,1280,720,ground,1188,249,1203,263,1674,image_2019-06-15_13-34-28_ground_1674.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-34-45.jpg,1280,720,corneille,1204,252,1218,263,1675,image_2019-06-15_13-34-45_corneille_1675.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-34-45.jpg,1280,720,ground,1188,250,1202,261,1676,image_2019-06-15_13-34-45_ground_1676.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-35-01.jpg,1280,720,corneille,1205,251,1220,264,1677,image_2019-06-15_13-35-01_corneille_1677.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-35-01.jpg,1280,720,ground,1189,249,1204,262,1678,image_2019-06-15_13-35-01_ground_1678.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-35-18.jpg,1280,720,corneille,1251,242,1269,256,1679,image_2019-06-15_13-35-18_corneille_1679.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_13-35-18.jpg,1280,720,ground,1231,240,1249,254,1680,image_2019-06-15_13-35-18_ground_1680.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-52-26.jpg,1280,720,corneille,474,327,482,341,1681,image_2019-06-15_14-52-26_corneille_1681.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-52-26.jpg,1280,720,ground,465,325,473,339,1682,image_2019-06-15_14-52-26_ground_1682.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-52-43.jpg,1280,720,corneille,413,335,430,344,1683,image_2019-06-15_14-52-43_corneille_1683.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-52-43.jpg,1280,720,ground,394,333,411,342,1684,image_2019-06-15_14-52-43_ground_1684.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-52-59.jpg,1280,720,corneille,424,336,430,343,1685,image_2019-06-15_14-52-59_corneille_1685.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-52-59.jpg,1280,720,ground,417,334,423,341,1686,image_2019-06-15_14-52-59_ground_1686.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-53-16.jpg,1280,720,corneille,424,337,433,344,1687,image_2019-06-15_14-53-16_corneille_1687.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-53-16.jpg,1280,720,ground,413,335,422,342,1688,image_2019-06-15_14-53-16_ground_1688.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-53-33.jpg,1280,720,corneille,423,337,434,343,1689,image_2019-06-15_14-53-33_corneille_1689.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-53-33.jpg,1280,720,ground,410,335,421,341,1690,image_2019-06-15_14-53-33_ground_1690.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-53-49.jpg,1280,720,corneille,423,337,432,343,1691,image_2019-06-15_14-53-49_corneille_1691.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-53-49.jpg,1280,720,ground,412,335,421,341,1692,image_2019-06-15_14-53-49_ground_1692.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-54-06.jpg,1280,720,corneille,419,338,429,345,1693,image_2019-06-15_14-54-06_corneille_1693.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-54-06.jpg,1280,720,ground,408,336,418,343,1694,image_2019-06-15_14-54-06_ground_1694.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-54-23.jpg,1280,720,corneille,419,339,429,344,1695,image_2019-06-15_14-54-23_corneille_1695.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-54-23.jpg,1280,720,ground,407,337,417,342,1696,image_2019-06-15_14-54-23_ground_1696.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-54-40.jpg,1280,720,corneille,419,339,427,345,1697,image_2019-06-15_14-54-40_corneille_1697.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_14-54-40.jpg,1280,720,ground,410,337,418,343,1698,image_2019-06-15_14-54-40_ground_1698.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_17-39-28.jpg,1280,720,corneille,892,251,904,264,1699,image_2019-06-15_17-39-28_corneille_1699.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_17-39-28.jpg,1280,720,ground,875,252,887,265,1700,image_2019-06-15_17-39-28_ground_1700.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_17-39-45.jpg,1280,720,corneille,1078,223,1100,236,1701,image_2019-06-15_17-39-45_corneille_1701.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_17-39-45.jpg,1280,720,ground,1044,226,1066,239,1702,image_2019-06-15_17-39-45_ground_1702.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_17-40-01.jpg,1280,720,corneille,967,238,980,251,1703,image_2019-06-15_17-40-01_corneille_1703.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_17-40-01.jpg,1280,720,ground,950,239,963,252,1704,image_2019-06-15_17-40-01_ground_1704.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_17-40-01.jpg,1280,720,corneille,986,233,999,246,1705,image_2019-06-15_17-40-01_corneille_1705.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-15_17-40-01.jpg,1280,720,ground,1004,230,1017,243,1706,image_2019-06-15_17-40-01_ground_1706.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-14_15-00-59.jpg,1280,720,ombre,18,644,165,720,1707,image_2019-06-14_15-00-59_ombre_1707.JPG
./DonneesPI/timeLapsePhotos_Pi1_4,image_2019-06-14_15-00-59.jpg,1280,720,ground,199,642,340,720,1708,image_2019-06-14_15-00-59_ground_1708.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_15-58-05.jpg,1280,720,incertain,346,335,360,348,1709,image_2019-05-24_15-58-05_incertain_1709.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_15-58-05.jpg,1280,720,ground,330,333,344,346,1710,image_2019-05-24_15-58-05_ground_1710.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_16-52-06.jpg,1280,720,incertain,894,68,925,93,1711,image_2019-05-24_16-52-06_incertain_1711.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_16-52-06.jpg,1280,720,ground,861,66,892,91,1712,image_2019-05-24_16-52-06_ground_1712.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-01-50.jpg,1280,720,faisan,482,604,559,668,1713,image_2019-05-24_17-01-50_faisan_1713.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-01-50.jpg,1280,720,ground,561,602,638,666,1714,image_2019-05-24_17-01-50_ground_1714.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-07.jpg,1280,720,faisan,661,630,708,678,1715,image_2019-05-24_17-02-07_faisan_1715.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-07.jpg,1280,720,ground,612,628,659,676,1716,image_2019-05-24_17-02-07_ground_1716.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-24.jpg,1280,720,faisan,637,574,696,646,1717,image_2019-05-24_17-02-24_faisan_1717.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-24.jpg,1280,720,ground,575,572,634,644,1718,image_2019-05-24_17-02-24_ground_1718.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-41.jpg,1280,720,corneille,89,398,99,407,1719,image_2019-05-24_17-02-41_corneille_1719.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-41.jpg,1280,720,ground,101,396,111,405,1720,image_2019-05-24_17-02-41_ground_1720.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-41.jpg,1280,720,faisan,11,412,28,425,1721,image_2019-05-24_17-02-41_faisan_1721.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-41.jpg,1280,720,ground,30,410,47,423,1722,image_2019-05-24_17-02-41_ground_1722.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-41.jpg,1280,720,faisan,640,586,704,647,1723,image_2019-05-24_17-02-41_faisan_1723.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-41.jpg,1280,720,ground,574,584,638,645,1724,image_2019-05-24_17-02-41_ground_1724.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-57.jpg,1280,720,corneille,152,386,158,395,1725,image_2019-05-24_17-02-57_corneille_1725.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-57.jpg,1280,720,ground,144,384,150,393,1726,image_2019-05-24_17-02-57_ground_1726.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-57.jpg,1280,720,faisan,656,632,730,663,1727,image_2019-05-24_17-02-57_faisan_1727.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-57.jpg,1280,720,ground,580,630,654,661,1728,image_2019-05-24_17-02-57_ground_1728.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-57.jpg,1280,720,faisan,71,396,82,408,1729,image_2019-05-24_17-02-57_faisan_1729.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-02-57.jpg,1280,720,ground,84,394,95,406,1730,image_2019-05-24_17-02-57_ground_1730.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-03-14.jpg,1280,720,corneille,298,359,305,368,1731,image_2019-05-24_17-03-14_corneille_1731.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-03-14.jpg,1280,720,ground,290,357,297,366,1732,image_2019-05-24_17-03-14_ground_1732.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-03-14.jpg,1280,720,faisan,703,606,752,669,1733,image_2019-05-24_17-03-14_faisan_1733.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-03-14.jpg,1280,720,ground,652,605,701,668,1734,image_2019-05-24_17-03-14_ground_1734.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-03-31.jpg,1280,720,corneille,319,360,325,365,1735,image_2019-05-24_17-03-31_corneille_1735.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-03-31.jpg,1280,720,ground,312,358,318,363,1736,image_2019-05-24_17-03-31_ground_1736.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-03-47.jpg,1280,720,corneille,405,340,413,348,1737,image_2019-05-24_17-03-47_corneille_1737.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-03-47.jpg,1280,720,ground,395,338,403,346,1738,image_2019-05-24_17-03-47_ground_1738.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-04-04.jpg,1280,720,corneille,475,326,481,334,1739,image_2019-05-24_17-04-04_corneille_1739.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-04-04.jpg,1280,720,ground,467,324,473,332,1740,image_2019-05-24_17-04-04_ground_1740.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-04-21.jpg,1280,720,corneille,455,325,462,334,1741,image_2019-05-24_17-04-21_corneille_1741.JPG
./DonneesPI/timeLapsePhotos_Pi1_3,image_2019-05-24_17-04-21.jpg,1280,720,ground,446,323,453,332,1742,image_2019-05-24_17-04-21_ground_1742.JPG
